session,target_position
1111,0.7393334431597329
1112,1.7863130758201784
1113,2.266702694476699
1114,0.5158661194379002
1115,1.3875291565879277
1116,1.7092457275644226
1117,1.600617342316836
1118,0.7548350444087782
1119,0.25346163643893893
1120,0.5555244683741526
1121,1.3088258899950107
1122,1.510187058048317
1123,0.9785309355187931
1124,0.7485772394141037
1125,1.3738045752666093
1126,1.8643981304917847
1127,1.2404533331245005
1128,1.636693609607121
1129,1.1238858628181116
1130,1.7775853502341903
1131,0.5710331930812035
1132,0.28528175177147
1133,0.7689551046736778
1134,1.791958239652287
1135,1.8677222860369813
1136,1.4450437438893244
1137,1.510360034956047
1138,2.0406462656277027
1139,0.7475353140450459
1140,1.5412392138399982
1141,0.5746466692041552
1142,0.5040721175670713
1143,0.4911134722138961
1144,0.7416506443825976
1145,0.6110716458154739
1146,1.7125595828737974
1147,1.828333021754125
1148,1.5875318427554908
1149,2.064263222067655
1150,1.3476530753731866
1151,1.9725903630377526
1152,0.6090793256869138
1153,0.6473713845802529
1154,1.4598821969113056
1155,1.2876157430340023
1156,0.21647619527720088
1157,0.8322371670863662
1158,0.4751536523100849
1159,1.4638927668631418
1160,0.5393391567112045
1161,1.7402123625200523
1162,1.4414916304234304
1163,0.530286858735403
1164,1.0431322383160064
1165,1.729683475241678
1166,0.6302138544767737
1167,0.7416183934098131
1168,1.4371921580138403
1169,2.1530548281034445
1170,0.6724224628769062
1171,1.4697680132403972
1172,0.3975701124225741
1173,1.4690134507646115
1174,1.7642620355746033
1175,0.7753569860435764
1176,1.7102642103698862
1177,0.3382501942853537
1178,0.36833937674559736
1179,0.724400111355989
1180,0.1904684753002269
1181,0.5394384970583841
1182,0.6251734873685052
1183,0.5286337769473011
1184,1.6177950066447084
1185,0.3664229740182485
1186,0.4795722154063999
1187,1.661172163208002
1188,1.6051763856886418
1189,1.422803902896195
1190,1.7183509726358164
1191,0.686502571942064
1192,1.6710976762086358
1193,1.3190681723582798
1194,2.225331765505638
1195,1.5605086530178762
1196,0.3568448053621935
1197,0.355781495869571
1198,0.8474873350664438
1199,1.0334334961163782
1200,1.8984932292980123
1201,0.5755684007800679
1202,0.6613544528496771
1203,1.514982370437914
1204,0.5243441493227337
1205,1.2968661079020927
1206,1.6176214236979567
1207,0.2823880350629574
1208,0.7626657853868393
1209,2.3417104387264196
1210,0.2961015138975739
1211,0.48497560163482234
1212,0.19323357285493312
1213,1.4121342699763904
1214,0.6727580933049698
1215,1.016743929547722
1216,0.2516091379389785
1217,0.5729724245305722
1218,2.101209957185759
1219,2.150164626293588
1220,0.5105017903399613
1221,0.19548225220068308
1222,0.3711853383019755
1223,1.825807937286506
1224,1.9438512326978101
1225,0.6306599441839233
1226,0.7897890297150105
1227,1.7587182464215867
1228,0.532216819402171
1229,0.43481391769310807
1230,1.4995866275673904
1231,0.3799050152233707
1232,1.7145651323019846
1233,1.469359584284224
1234,2.0325482518019315
1235,0.4744400148178733
1236,2.0106043312618453
1237,0.5098891085112236
1238,0.5599344787029709
1239,1.3622467446761728
1240,1.2685187780939469
1241,1.612425580582399
1242,0.08734227231575556
1243,1.542425374378418
1244,0.6879182196201663
1245,0.5166773749462671
1246,0.6354554602970424
1247,0.6310702154119083
1248,0.6634007984210992
1249,0.6249369242019756
1250,1.933998766748933
1251,0.6374839240126335
1252,0.5617751483190565
1253,1.9357922111413317
1254,1.721179687819924
1255,0.7933870255919221
1256,1.579819580502387
1257,0.6809510113765735
1258,1.9512082097909729
1259,2.0713467429414596
1260,0.5192632273388955
1261,0.5295287702555647
1262,0.2125762800731694
1263,1.8243962008100316
1264,1.3579831232525876
1265,0.6736703586574126
1266,0.5745234578859448
1267,1.8158818457621837
1268,0.47032396840235413
1269,1.1812593715135393
1270,0.5387609454062581
1271,0.6252332054765215
1272,0.3908493462718782
1273,1.5645144258499895
1274,1.3947393836557498
1275,0.5536870278774445
1276,1.2355399924402697
1277,2.0063429964911546
1278,1.5988796755622676
1279,0.42397260449773444
1280,0.3013210777936161
1281,0.3994273626311542
1282,1.2803101093377198
1283,0.3901104984951915
1284,1.3822873628270396
1285,0.8127860774972671
1286,1.4074703663234094
1287,0.5169688937184063
1288,0.5746630564658217
1289,1.1455495571631835
1290,1.7467535953535591
1291,1.6514493374208865
1292,0.18473770563575817
1293,0.6095479257079522
1294,1.4959146657383717
1295,0.5432128304481745
1296,1.604157756188913
1297,1.666515225129634
1298,0.5458042800509293
1299,0.46917154897315644
1300,0.666078239717752
1301,0.38911999067411457
1302,2.225356800501146
1303,0.5824702522538694
1304,1.21805238667004
1305,1.7036830233252824
1306,1.5432686512219733
1307,1.7150526136590476
1308,0.5319158934889429
1309,1.9789520984701099
1310,1.8463133597749115
1311,1.8522782514374359
1312,0.6946478430007629
1313,0.3804771354183224
1314,2.011232150529013
1315,1.5915841991326718
1316,1.501160059465799
1317,1.416834807616856
1318,1.72993456226361
1319,1.4822465194861651
1320,1.8980998996087621
1321,0.4646124022261924
1322,0.418622156306792
1323,0.6860530025996192
1324,0.6948398424350624
1325,1.4528651595477131
1326,0.0596713707957742
1327,1.563379999750345
1328,0.5408276526469038
1329,1.8309001323629084
1330,1.5222863338098294
1331,1.770877981865841
1332,0.44080704588113406
1333,1.9617579578824267
1334,1.4703958437092701
1335,0.24744782940035417
1336,1.4068485608014325
1337,1.762522442392393
1338,0.521389944758
1339,1.7034213622482706
1340,0.5651697405277711
1341,0.4235706697524311
1342,1.0660624623957136
1343,2.0671148096369847
1344,1.942202726499365
1345,0.663566568732087
1346,0.47118140716920404
1347,1.3199991591673963
1348,0.7092164291477981
1349,1.743568250439298
1350,1.5422039693017717
1351,0.7914879866586435
1352,0.8958613972682439
1353,1.7277378478585037
1354,0.6625451351251767
1355,1.3818985756421163
1356,1.2191852934542065
1357,0.6488403095459897
1358,1.4531107472035312
1359,0.12429851200422923
1360,0.3960728897734421
1361,0.48984866796524584
1362,1.6939143845976614
1363,1.3008459968871164
1364,0.6971812707336378
1365,0.20786067543788372
1366,1.6260273198213473
1367,0.48023335389605376
1368,0.7590721837141332
1369,0.49180348793376416
1370,1.3241997376606724
1371,1.3502269918829808
1372,0.5318992112112151
1373,0.2128823046904335
1374,0.5118543201669099
1375,1.2584498205932024
1376,0.8879076649162778
1377,2.30782401384591
1378,1.9448317668844697
1379,2.726168389079748
1380,0.372531736435665
1381,0.349868560333357
1382,2.011769658116512
1383,0.025019984291548197
1384,1.395951396746622
1385,1.2564711113918992
1386,0.7042434837439673
1387,0.33975075802671817
1388,0.3556627512547341
1389,1.7481904728825113
1390,1.2161526866574968
1391,0.765147676493561
1392,0.4268674531931659
1393,1.211839134294125
1394,1.7137905511136924
1395,0.727245088781849
1396,0.7844979145636981
1397,1.4310917094773952
1398,0.5326593898040747
1399,0.38744775458258807
1400,0.41500657465752033
1401,1.567571406141225
1402,1.4002705189346516
1403,0.39608401160759676
1404,0.5203727967025166
1405,0.6126352829961306
1406,0.3343540742847712
1407,2.0126524641615315
1408,0.5320267300783004
1409,1.7517431315123528
1410,0.6668151918491554
1411,2.0670402530198873
1412,0.43185173340940713
1413,1.3113835353319852
1414,1.6479960854819609
1415,0.3527991127254278
1416,0.6246318057869344
1417,1.3033075946372008
1418,1.2980642062584753
1419,0.351709629428535
1420,0.4641207177618062
1421,1.4614092204614193
1422,0.6378307134770989
1423,0.6072435395268008
1424,2.558836711975294
1425,1.344746392560614
1426,0.7744757213995976
1427,0.6556333413983294
1428,1.865403814142171
1429,1.501907968155279
1430,0.2785025826438447
1431,0.5872853098209627
1432,1.468937752612561
1433,0.5991625001240464
1434,1.3880967717168935
1435,0.6453547417961805
1436,0.7630666371688571
1437,1.5101918966621906
1438,1.3695718898869254
1439,0.3772014980172181
1440,1.6006143718477186
1441,1.9468555489915507
1442,0.7209125367259364
1443,0.6291061318883664
1444,0.9861410607847994
1445,0.774008540714155
1446,1.3828293951497908
1447,2.0764201863699125
1448,1.563271727844629
1449,2.393371632797612
1450,0.8501682339676286
1451,1.3708559029106673
1452,0.57950506544869
1453,1.4782603660977092
1454,1.3925209253654707
1455,0.5946905207952025
1456,1.2180332803551446
1457,1.216409647452277
1458,1.806598676777102
1459,1.1390887175757398
1460,2.1229398307413203
1461,1.3642780360905524
1462,0.6914366427425757
1463,1.9282540838279552
1464,0.6833231314493953
1465,0.8370819208431701
1466,0.4870380540598866
1467,0.6768834626374757
1468,1.0450556048959194
1469,0.3249562906507621
1470,0.7601008156221487
1471,0.5027697856781188
1472,0.37874436224456254
1473,0.7206463920808648
1474,1.4489013725837927
1475,0.545262643235152
1476,0.3947400783520349
1477,0.47705640399736654
1478,0.49212104956235514
1479,0.4119856795159421
1480,1.5773643447670875
1481,0.5400805557536276
1482,0.3957028740856393
1483,0.7447667497397054
1484,0.4994564596190212
1485,1.3735049979777625
1486,0.27888504571326345
1487,0.658830765183885
1488,0.6291538186641524
1489,0.3755745337781572
1490,0.5237608964514676
1491,0.7178165079427288
1492,1.4297619611643038
1493,1.6287410282582702
1494,1.4182579145533694
1495,0.6544132255376591
1496,1.6977721074569954
1497,1.8673183164275566
1498,1.6031467283444756
1499,1.700325657199972
1500,0.4412232149880563
1501,1.575907985830939
1502,0.4048698537608931
1503,2.0570387798973533
1504,0.7351075535034977
1505,0.6457485086607937
1506,1.8368482074389116
1507,1.89054705652243
1508,0.16472512549570908
1509,2.1489463315903317
1510,1.4766190508379913
1511,0.8424460907977118
1512,0.49638384666254043
1513,0.6607857228785243
1514,0.4438535722958005
1515,0.691108505299981
1516,1.6827004476970857
1517,1.1128040986019703
1518,0.518277334970892
1519,0.6196602291655338
1520,0.27610081269437264
1521,1.475683171947967
1522,0.7242225798482703
1523,1.1070757073711843
1524,0.6445321063240119
1525,0.1660822602910142
1526,0.5765041120287011
1527,0.5589927004113266
1528,0.7672366916027139
1529,1.5306041103214705
1530,1.6040575470193996
1531,0.3551757088505414
1532,1.993146391652185
1533,1.5297044160388706
1534,1.2666363183153702
1535,0.6302519467757379
1536,1.8101089972610307
1537,1.189172029584733
1538,0.6423437052914915
1539,0.7830330880196608
1540,1.463742707126607
1541,1.7444238427113565
1542,1.600794452100235
1543,1.3480399691964642
1544,-0.165304647383952
1545,0.8952485336378994
1546,1.5284107527447932
1547,0.593851132470278
1548,1.201873729144701
1549,0.5417244661946061
1550,0.5691382989218363
1551,0.7822511491244775
1552,0.9299628636489486
1553,1.3892534034302784
1554,1.8257830812512679
1555,0.598970653770269
1556,0.6028907445894174
1557,1.3414389688015185
1558,0.4424085945226803
1559,1.4116651845741166
1560,1.909267065224018
1561,0.6417463241785781
1562,1.9351991197379885
1563,2.0925707553966775
1564,0.7719591746905847
1565,2.082453094680554
1566,0.3383149881943751
1567,0.7375655208196987
1568,0.4249987062019723
1569,0.6160043484793738
1570,1.9006983059653613
1571,0.5300662679650049
1572,1.4230916856322238
1573,0.4166529765975648
1574,0.697679137192489
1575,1.0861428437871548
1576,1.5180552485779872
1577,2.0840848311535156
1578,0.3436916976465643
1579,0.9602073539650786
1580,0.3573711629965657
1581,0.49650233868371996
1582,0.5950386180996193
1583,0.784465400725376
1584,1.4161371576118655
1585,1.36629664778044
1586,1.4315512213511503
1587,1.094397334974229
1588,0.6449093243481048
1589,0.8743252033892008
1590,0.4057355072628197
1591,0.38116865403757194
1592,0.6430538986698973
1593,2.0258983816316505
1594,1.3130999011912978
1595,0.4811469464570607
1596,1.50406094408127
1597,1.3936438368830648
1598,0.457156391092423
1599,0.6486255131076756
1600,0.8578631417173099
1601,0.49374006323884156
1602,1.5713690417411772
1603,0.54873328287364
1604,0.33112705371201917
1605,0.4089416513299402
1606,0.745385426399009
1607,1.8086925206330515
1608,1.364278985630647
1609,0.6898962711662036
1610,1.7169224313645657
1611,1.8436854802072813
1612,1.984005533316327
1613,1.658091174161648
1614,1.6787710858689067
1615,1.9314860336414528
1616,1.8754480143858148
1617,1.1356661064263023
1618,0.6199741898101817
1619,0.6651060105468846
1620,0.050747571177656686
1621,1.4695612222041725
1622,0.5080702023561399
1623,0.8064231601459766
1624,1.6110749148408208
1625,1.6287617066114166
1626,1.6254806934652932
1627,1.1717380042765024
1628,0.48238217111745557
1629,0.1381095531229389
1630,0.6993134002607639
1631,0.5333101089852001
1632,0.7158666739531228
1633,1.8308927623956244
1634,0.3243675668030562
1635,1.7593671889790228
1636,1.7350048731989647
1637,0.35567120425657694
1638,1.5272026202586422
1639,0.7292848262662288
1640,0.47152957813088897
1641,0.5715579222061027
1642,1.5085640172257095
1643,0.6136004023974599
1644,1.433070889551106
1645,0.6362948327503712
1646,1.6710420629626415
1647,0.7548692796851392
1648,0.4680470009224834
1649,0.42633227360403814
1650,0.30368407131071107
1651,1.2412303113654526
1652,0.3781923141474506
1653,1.4204310837351568
1654,1.8772401091756223
1655,1.3555200842560193
1656,0.8048436647102439
1657,0.2728162369722089
1658,1.621182761477753
1659,0.2515020366627018
1660,1.403151814431446
1661,2.146306423978789
1662,1.7389999487536139
1663,2.2017415958594846
1664,0.46819968618065966
1665,0.352581646472356
1666,0.6741123591882117
1667,1.8895093093727775
1668,0.22208901914997314
1669,1.5047831178020876
1670,1.2929916615253934
1671,1.474514552173718
1672,0.3201517631664759
1673,2.2965616574635224
1674,2.092910889840506
1675,0.7390239090570505
1676,0.44439858694542816
1677,0.6592150376135637
1678,0.5117181320705187
1679,0.4597499034471485
1680,1.5250900360986779
1681,1.6420710163016232
1682,0.5542416337948088
1683,0.444055544583162
1684,0.49765522068324675
1685,1.510524781522556
1686,0.15714148249059395
1687,0.6262203039842004
1688,1.7199247339199335
1689,1.83031547294895
1690,0.16662436282842175
1691,0.8866552302888626
1692,0.5113387507722748
1693,1.52985763051292
1694,0.44448754377835864
1695,1.2585493096147382
1696,0.8140388431601229
1697,1.4077750764120898
1698,0.5504433815740362
1699,0.2691935290353769
1700,0.5816978850206682
1701,0.7088694194579958
1702,1.462012599219878
1703,1.8179632615823549
1704,0.379642329598172
1705,1.952874028843127
1706,1.80725593108656
1707,0.3847953567797609
1708,0.355130477190506
1709,1.3969376580123016
1710,0.5887163922228695
1711,0.6777916839846732
1712,0.5123474288822226
1713,0.7364068540267805
1714,1.7873813164607801
1715,1.8893715200648633
1716,0.555879824183188
1717,2.042415331389119
1718,2.819935605390977
1719,1.0162721407865778
1720,0.5554982149346386
1721,1.3536823028192744
1722,1.7434259440506992
1723,0.838863676890781
1724,0.6243022054609918
1725,0.5294487066888394
1726,0.6894669457813822
1727,0.8337640035076881
1728,0.6609979745905679
1729,1.6434492462915826
1730,2.257241467763192
1731,0.6100836211389458
1732,2.4488181228532193
1733,1.955355655675036
1734,0.46298043145933016
1735,0.2992988812747922
1736,2.288543242438247
1737,1.2730683623491963
1738,1.685607632276064
1739,1.5275183225252742
1740,0.6712849427397107
1741,2.1339432949432307
1742,0.6966370186590225
1743,0.21916929862742712
1744,0.47327617239825115
1745,0.8317618556805513
1746,0.148027361825574
1747,1.072314359820039
1748,0.796772927559055
1749,1.2444683572853679
1750,1.5031895682464298
1751,1.8870361249438776
1752,1.1404864322315778
1753,0.3540058196071124
1754,0.2498955612553666
1755,0.6930305438219767
1756,0.6894732993389263
1757,0.47526614672531764
1758,0.8062599560088506
1759,0.5643995745715746
1760,1.846631993543297
1761,1.3291645014256575
1762,1.010835896483988
1763,0.18513391358947553
1764,0.8315048104954965
1765,0.6870314043129773
1766,0.3574994174752479
1767,0.3204584863421306
1768,1.0936635871839073
1769,0.3627559772636612
1770,0.7275422243964449
1771,0.35873366819126806
1772,2.1313980726105943
1773,0.6732143885944244
1774,1.4050749093104045
1775,2.060351531859618
1776,1.5260391451595638
1777,1.6115667008923085
1778,0.47561028726224097
1779,2.1404519079743647
1780,0.9011616185239995
1781,0.9002008384365495
1782,1.6712891654510442
1783,0.5120051090825759
1784,1.627882487287549
1785,1.6583333700405178
1786,1.9903431893729477
1787,0.7488735010778574
1788,1.5256918947175544
1789,0.528393363733189
1790,1.3629157343231173
1791,1.6418159268888914
1792,1.3012848998194115
1793,0.42429307918289294
1794,0.6748037395027005
1795,2.15708172067204
1796,0.6005388921260639
1797,0.627688172288338
1798,0.6591525907021489
1799,0.6533259955459076
1800,1.7679656264344077
1801,0.6143822166080675
1802,0.5644949156298884
1803,0.8430927442704
1804,1.3579759010915142
1805,0.7356235096435155
1806,0.6900061005339132
1807,1.9333089929625242
1808,1.063807132944702
1809,0.5128226181608082
1810,0.4374297718200717
1811,0.4908880007801336
1812,0.39167840515745
1813,0.7531040681739671
1814,1.877772305957166
1815,0.9093968254165842
1816,0.2184177113813994
1817,0.7675643712945514
1818,1.6102395841786137
1819,2.110165633659272
1820,1.922629857051236
1821,1.404307807317939
1822,0.5766470301293812
1823,1.4810009166229223
1824,0.2480827520002804
1825,1.6922551868413276
1826,0.5463817095326047
1827,1.4665590337356296
1828,0.559505773752571
1829,0.3753504777401383
1830,0.5591684743692398
1831,0.5570791113677414
1832,0.6923240747412233
1833,0.4747619958451274
1834,1.4876188241080017
1835,1.5499609145180275
1836,1.404510069331383
1837,1.470394358122646
1838,0.4079187750260732
1839,0.9014181673110562
1840,0.5351306224566923
1841,1.7476318545893437
1842,1.93285225265112
1843,0.7040757619449269
1844,1.9328071880664353
1845,1.662193259781277
1846,0.6428414161108206
1847,0.7755676615795362
1848,1.7074976490684888
1849,0.5386793999199797
1850,1.764924905509325
1851,0.4482896134010698
1852,0.5695270288765184
1853,0.40518957647701526
1854,0.3470481030230842
1855,1.6472438929981168
1856,1.6177346340796515
1857,0.4953093374568533
1858,0.2582827277280362
1859,1.3848094465768208
1860,1.3100561702637308
1861,1.0174456524859576
1862,0.4852699363083061
1863,0.7344987841950033
1864,0.6306073288546081
1865,0.7653347444125562
1866,1.206173594344429
1867,0.42602941736863004
1868,0.498294678071206
1869,0.8079608955078778
1870,0.2977553806774337
1871,0.7142638209968244
1872,1.6895823896860676
1873,1.2862421922662377
1874,1.5905400947245727
1875,0.9593640876820371
1876,0.20578125993282664
1877,1.3507970632536275
1878,2.0113792281923457
1879,0.5132533362200513
1880,0.6246462729015126
1881,0.4534240161750483
1882,0.31297602473733643
1883,0.3885509332668766
1884,0.3599997724594739
1885,0.4908797683219908
1886,0.5610367854787921
1887,0.443488986445167
1888,0.7511165397377164
1889,0.7727263289966944
1890,0.5553585565407817
1891,0.5099274635438009
1892,0.6987934346594765
1893,1.7597185766754375
1894,0.3873719557459248
1895,1.512025135763917
1896,0.672823586219141
1897,0.5161690674927946
1898,0.6661476414038952
1899,0.695918811573657
1900,0.38841731752944264
1901,1.2530502405544948
1902,1.5330441505361239
1903,0.5179430350571191
1904,1.6211537503826183
1905,1.2175573698900903
1906,0.5543097863224956
1907,0.3817637225753888
1908,0.5985096953852973
1909,1.647322915782759
1910,0.6058524334672748
1911,1.6126707579620878
1912,1.5888378325734642
1913,0.5286736593213743
1914,0.8456009845499028
1915,0.4343098844930516
1916,0.2782682839350267
1917,0.34672766431834645
1918,1.2027791558893088
1919,1.6614882214147433
1920,0.7737462652405591
1921,1.5203063744724001
1922,1.9121553913910132
1923,0.8959449993840247
1924,0.5995695090879716
1925,0.5811938150511089
1926,0.3576672903519865
1927,0.4798098691975081
1928,0.3743797182068547
1929,0.37480118338339097
1930,1.8382359194417142
1931,0.48481330498547826
1932,0.5847341553272223
1933,1.5383742598651784
1934,1.8758150836105767
1935,0.5567261251118252
1936,1.459495970597338
1937,0.4934834270729767
1938,0.6786040627231191
1939,0.9975941902957407
1940,0.5321860863449732
1941,0.5369405038683512
1942,1.8161660849568997
1943,1.3581982003851047
1944,0.6589051997481231
1945,1.3030857791083053
1946,1.5252693794926862
1947,2.3489662216170015
1948,1.446740176176743
1949,0.622007625099307
1950,0.4513372535061788
1951,1.1595366586294387
1952,0.23188947339840948
1953,0.7132139269087914
1954,1.450728783531941
1955,1.5829537851662057
1956,0.6318971313416138
1957,0.527625225217569
1958,1.9833737121429258
1959,0.36281240689935923
1960,0.5242416271739083
1961,1.6732462007104987
1962,1.3053768793645852
1963,0.2597271525510631
1964,0.318464447336492
1965,1.979225388075422
1966,0.5576468895254192
1967,1.3958175162725952
1968,1.8406073781467571
1969,0.36343422882876164
1970,0.7903973814704933
1971,0.8762436457204903
1972,0.3012189739199302
1973,0.7952150303684624
1974,0.6942121961084664
1975,1.4466662669074353
1976,1.3373856570130966
1977,0.2655355194050764
1978,1.0608407980847967
1979,0.7202024133072582
1980,0.7730604369167051
1981,1.769138612512915
1982,0.14145510229113256
1983,0.5034840872101928
1984,0.228081604794907
1985,1.6370810267531233
1986,1.8566330871316539
1987,0.540237931911147
1988,0.43639918030941377
1989,0.6964298126778719
1990,0.426042419019307
1991,1.3643918750584838
1992,0.7067160565442605
1993,1.5035823902526737
1994,1.8491551510896693
1995,1.4886752699943795
1996,1.855893196252216
1997,1.314979695417467
1998,0.6775041816898242
1999,1.3585071553237589
2000,1.549305354048716
2001,1.973953707802655
2002,0.9325388858260626
2003,2.1028576831557717
2004,0.6969745626484904
2005,1.5393473965090068
2006,0.21296878872101754
2007,1.4932643098205616
2008,1.8705763860241653
2009,0.5116637228544816
2010,-0.1591134194735312
2011,0.9524006760747081
2012,1.0287611984243437
2013,0.9328445538052071
2014,0.6870271103199453
2015,0.8957986013095186
2016,2.0991501925761726
2017,0.4174526846655733
2018,0.4689500967395217
2019,1.8052380211962045
2020,1.9565823143017846
2021,1.909615081298614
2022,1.6244091428427556
2023,1.3351373008581056
2024,0.7264489769495317
2025,1.5779189279482377
2026,0.6182604790587843
2027,1.3235483972947946
2028,1.61987979638486
2029,1.333169978504358
2030,1.4807066630702088
2031,0.7037231565257671
2032,0.09370248541837065
2033,1.1656610257626419
2034,0.21406287232387167
2035,1.6042032299550302
2036,1.58865572462247
2037,0.2876522544438246
2038,1.544286787755044
2039,1.3053267375987407
2040,0.8754396886173132
2041,1.8310058905677482
2042,0.5427666598776872
2043,0.4390199300365576
2044,0.6694590203752009
2045,1.6200832434164414
2046,1.7669817662766467
2047,1.7924312532906932
2048,0.09646205787813705
2049,0.38184008283130966
2050,0.6805890840308286
2051,0.48304673818628785
2052,0.5735235959840859
2053,0.6104357594124143
2054,0.6194210142052198
2055,1.664025658072976
2056,0.5209310625647783
2057,1.8531284748228032
2058,0.7859138085073231
2059,0.6320615325898011
2060,2.0961858499767274
2061,0.5554143903430148
2062,0.654342425213494
2063,0.48716581795177905
2064,1.6504805293680431
2065,0.6515967407485189
2066,1.3115626946926549
2067,0.7059901478557987
2068,0.7644275989983302
2069,0.67571916792272
2070,1.5838788758430815
2071,0.2374968257061262
2072,0.3773700573152704
2073,1.5021552615768359
2074,1.1527878988040718
2075,1.6546877955250883
2076,0.6317124394204595
2077,1.6726222408235587
2078,0.6880709644527274
2079,1.7783459861918347
2080,1.5029752015066815
2081,1.524871846023407
2082,0.8038758361977615
2083,1.947483874638713
2084,0.36557872643405526
2085,0.12069573006638126
2086,1.5541873524082872
2087,0.583226752799159
2088,0.33439708048027117
2089,1.1769477016774852
2090,2.3631048129932934
2091,1.929306062148605
2092,0.8799623890893441
2093,0.7742429204671779
2094,0.3264687301779245
2095,1.4307564485205968
2096,1.4067170333991927
2097,0.4591986260065146
2098,1.8145754412135764
2099,0.47010722930856896
2100,1.5605256482171213
2101,2.0331979367820336
2102,1.3700949429232545
2103,0.26485513475125766
2104,1.324968852174291
2105,1.9218846769548361
2106,0.48906938188837784
2107,1.5498204385107859
2108,1.1499753837528268
2109,0.5022308146384501
2110,1.706882123600467
2111,0.43795553180538715
2112,0.604082327567266
2113,0.530781983320797
2114,0.4301210031655744
2115,0.9961129153105432
2116,1.5647802451194346
2117,0.5151411736782542
2118,0.6682168720232512
2119,1.1327911134148685
2120,0.5324003793767949
2121,1.4438061122911332
2122,1.2639642737063046
2123,0.9758354796209483
2124,0.3156711455924965
2125,2.028004623868062
2126,3.0395875980586577
2127,0.6091028707504403
2128,2.0852965713528633
2129,1.5996057347399724
2130,1.4111632118426183
2131,1.231451894669165
2132,0.5134907462514846
2133,1.0855130732065064
2134,1.6192195450624296
2135,0.011120270793316622
2136,0.7422896934568575
2137,2.345147618829888
2138,1.2128363324094005
2139,0.6250412550791427
2140,0.8346560585122453
2141,1.7401711464038265
2142,0.24868414016313892
2143,1.6857836817111624
2144,0.7765412296820373
2145,1.6066935266556666
2146,1.754218913199388
2147,0.464282465412325
2148,1.786940762234301
2149,1.2663107594940133
2150,1.5042173195107709
2151,0.8198782077237539
2152,0.5092973532323068
2153,1.8169563918641334
2154,0.5133597788565367
2155,1.390857390054443
2156,1.3657957021182807
2157,0.6883306071078682
2158,1.4858492461944688
2159,1.4616890128945803
2160,1.3534973949404414
2161,1.334843435997243
2162,1.0203978490698766
2163,0.318499631398585
2164,0.25198950824899036
2165,1.5410876059117302
2166,1.5969846330301112
2167,0.6656778157863816
2168,2.426539137274541
2169,1.7437437205561253
2170,1.1909254788642543
2171,0.47977010482290033
2172,0.46821162251552284
2173,1.761323955026966
2174,0.1533952177107537
2175,0.4541390158416775
2176,0.36190730260877446
2177,1.066244314093692
2178,1.6208267946874213
2179,1.6073933404785092
2180,1.5658100004670632
2181,0.24971819625154526
2182,1.232015241039038
